     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
3999500 2964500  1  5 20  -6.3 1027  29  0.5 0  2.3  94    0    0 186 -276  1
3999500 2964500  1  5 21  -7.3 1028   2  0.1 0  2.1  94    0    0 182 -275  1
3999500 2964500  1  5 22  -8.2 1028  65  0.4 0  2.0  94    0    0 180 -273  1
3999500 2964500  1  5 23  -9.1 1028 346  0.4 0  1.8  94    0    0 178 -272  1
3999500 2964500  1  5 24  -9.5 1029  24  0.2 0  1.7  94    0    0 176 -270  1
3999500 2964500  1  6  1 -10.2 1029  17  0.9 0  1.6  93    0    0 175 -269  1
3999500 2964500  1  6  2 -11.0 1029  29  1.1 0  1.5  93    0    0 173 -267  1
3999500 2964500  1  6  3 -11.0 1029 350  0.9 0  1.5  93    0    0 171 -265  1
3999500 2964500  1  6  4 -11.7 1029   1  1.3 0  1.4  92    0    0 170 -261  1
3999500 2964500  1  6  5 -12.2 1029 199  1.0 0  1.4  92    0    0 168 -256  1
3999500 2964500  1  6  6 -12.2 1028  11  0.9 0  1.4  93    0    0 167 -252  1
3999500 2964500  1  6  7 -12.1 1028 323  1.0 0  1.4  92    0    0 166 -250  1
3999500 2964500  1  6  8 -11.6 1028 303  1.0 0  1.4  92    0    0 165 -249  1
3999500 2964500  1  6  9 -11.4 1028 258  1.6 2  1.4  92    0    6 175 -248  1
3999500 2964500  1  6 10  -9.0 1027 357  1.6 2  1.6  91    0   22 187 -249  1
3999500 2964500  1  6 11  -6.9 1027 223  1.9 1  1.9  91   92   58 189 -260  1
3999500 2964500  1  6 12  -4.4 1027 238  2.2 1  2.0  81  122   70 189 -272  1
3999500 2964500  1  6 13  -3.0 1026 231  2.5 0  2.0  69  181   56 189 -277  1
3999500 2964500  1  6 14  -2.2 1025 246  2.9 0  1.9  62  158   55 186 -279  1
3999500 2964500  1  6 15  -2.5 1024 238  2.8 1  1.8  58   62   60 190 -280  1
3999500 2964500  1  6 16  -2.8 1024 233  3.0 1  1.8  60   22   37 194 -278  1
3999500 2964500  1  6 17  -4.3 1024 234  3.0 1  1.9  64    0    0 192 -275  1
3999500 2964500  1  6 18  -4.3 1023 233  3.3 0  1.9  70    0    0 188 -272  1
3999500 2964500  1  6 19  -4.8 1023 235  3.4 0  2.0  74    0    0 184 -271  1
3999500 2964500  1  6 20  -4.5 1022 228  3.5 0  2.0  75    0    0 184 -271  1
3999500 2964500  1  6 21  -4.3 1022 243  3.8 2  2.0  73    0    0 193 -271  1
3999500 2964500  1  6 22  -5.3 1021 236  4.7 4  2.0  75    0    0 209 -272  1
3999500 2964500  1  6 23  -4.6 1020 239  4.9 4  2.0  75    0    0 219 -273  1
3999500 2964500  1  6 24  -5.1 1020 235  5.5 4  1.9  74    0    0 220 -275  1
3999500 2964500  1  7  1  -4.4 1019 247  5.3 6  1.9  72    0    0 230 -277  1
3999500 2964500  1  7  2  -4.1 1018 244  5.8 7  2.0  72    0    0 246 -279  1
3999500 2964500  1  7  3  -3.8 1017 243  5.5 8  2.1  75    0    0 259 -280  1
3999500 2964500  1  7  4  -3.3 1016 242  5.3 8  2.3  78    0    0 267 -280  1
3999500 2964500  1  7  5  -2.9 1015 253  5.2 8  2.5  82    0    0 272 -281  1
3999500 2964500  1  7  6  -2.7 1015 252  5.1 8  2.7  87    0    0 275 -283  1
3999500 2964500  1  7  7  -2.1 1014 260  5.1 8  2.8  90    0    0 278 -284  1
3999500 2964500  1  7  8  -1.8 1014 268  5.2 8  3.0  90    0    0 280 -286  1
